No,ID,Scenario,Mode,Choice,Nationality,Gender,Mar,Age,Job,Edu,Hinc,Hcar,Hmem,Carown,AirClass,Dependency,WeaCon,Tpp,ChLug,Accom,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Car,Delay_Taxi1,Delay_Taxi,Delay_Bus1,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT
348,174,S6,Bus,4,1,0,1,3,1,3,3,0,5,0,0,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
349,175,S1,VCAT,5,1,1,0,2,1,3,6,0,5,0,0,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
350,175,S3,VCAT,5,1,1,0,2,1,3,6,0,5,0,0,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
351,176,S4,VCAT,5,2,1,0,1,6,1,8,1,5,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
352,176,S4,VCAT,5,2,1,0,1,6,1,8,1,5,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
353,177,S6,VCAT,5,1,1,1,3,1,3,2,0,3,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
354,177,S8,VCAT,5,1,1,1,3,1,3,2,0,3,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
355,178,S6,VCAT,5,1,1,1,4,1,3,3,1,4,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
356,178,S8,VCAT,5,1,1,1,4,1,3,3,1,4,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
357,179,S6,VCAT,5,3,1,0,2,5,3,6,1,4,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
358,179,S8,VCAT,5,3,1,0,2,5,3,6,1,4,1,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
359,180,S5,Car,2,2,0,1,5,3,3,8,1,5,1,0,0,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
360,180,S4,VCAT,5,2,0,1,5,3,3,8,1,5,1,0,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
361,181,S2,Car,2,2,0,0,1,6,1,3,0,4,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
362,181,S4,Car,2,2,0,0,1,6,1,3,0,4,1,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
363,182,S3,Bus,4,1,0,0,1,6,1,3,0,5,0,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,120,40,5000,10000,0,0,0,0,0,0,1,1
364,182,S5,VCAT,5,1,0,0,1,6,1,3,0,5,0,1,1,1,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,15000,34000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
365,183,S6,Taxi,3,2,0,0,1,6,1,6,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,90,90,50,5000,10000,0,0,0,0,0,0,1,1
366,183,S8,VCAT,5,2,0,0,1,6,1,6,0,5,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
367,184,S6,Bus,4,1,0,0,1,6,1,1,0,3,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
368,184,S8,VCAT,5,1,0,0,1,6,1,1,0,3,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
369,185,S5,Car,2,2,0,0,1,6,1,3,1,5,0,1,0,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
370,185,S4,VCAT,5,2,0,0,1,6,1,3,1,5,0,1,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
371,186,S1,Taxi,3,3,0,1,6,5,3,8,1,1,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
372,186,S3,VCAT,5,3,0,1,6,5,3,8,1,1,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
373,187,S4,VCAT,5,3,0,0,6,5,2,3,1,2,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
374,187,S4,VCAT,5,3,0,0,6,5,2,3,1,2,1,1,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
375,188,S6,VCAT,5,3,0,1,6,8,4,8,1,2,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
376,188,S6,Taxi,3,3,0,1,6,8,4,8,1,2,1,1,1,0,1,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
377,189,S4,VCAT,5,3,0,0,6,2,3,8,1,1,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
378,189,S4,VCAT,5,3,0,0,6,2,3,8,1,1,1,1,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
379,190,S1,VCAT,5,3,0,1,4,7,4,8,1,4,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
380,190,S3,Bus,4,3,0,1,4,7,4,8,1,4,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
381,191,S1,VCAT,5,3,0,0,6,5,4,8,1,5,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
382,191,S3,VCAT,5,3,0,0,6,5,4,8,1,5,1,1,0,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
383,192,S2,Car,2,3,1,0,3,5,4,8,0,1,0,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
384,192,S4,Bus,4,3,1,0,3,5,4,8,0,1,0,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
385,193,S1,Bus,4,3,0,1,6,8,4,8,1,2,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
386,193,S3,Bus,4,3,0,1,6,8,4,8,1,2,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
387,194,S2,Taxi,3,3,0,0,1,6,2,8,1,4,1,1,0,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
388,194,S4,Taxi,3,3,0,0,1,6,2,8,1,4,1,1,0,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
389,195,S5,Taxi,3,3,0,0,1,6,1,8,0,4,0,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
390,195,S6,Car,2,3,0,0,1,6,1,8,0,4,0,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
391,196,S4,VCAT,5,3,0,1,6,8,3,8,1,2,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
392,196,S7,Taxi,3,3,0,1,6,8,3,8,1,2,1,1,1,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
393,197,S1,Taxi,3,3,1,0,2,5,4,8,0,2,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
394,197,S3,VCAT,5,3,1,0,2,5,4,8,0,2,0,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
395,198,S1,Taxi,3,3,0,0,2,5,4,8,1,2,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
396,198,S3,VCAT,5,3,0,0,2,5,4,8,1,2,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
397,199,S1,VCAT,5,3,0,0,2,6,2,8,1,2,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
398,199,S3,Bus,4,3,0,0,2,6,2,8,1,2,0,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
399,200,S4,VCAT,5,3,1,0,3,4,2,6,1,2,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
400,200,S4,VCAT,5,3,1,0,3,4,2,6,1,2,1,1,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
401,201,S2,Taxi,3,3,0,0,3,5,3,8,0,2,0,1,0,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
402,201,S4,Taxi,3,3,0,0,3,5,3,8,0,2,0,1,0,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
403,202,S5,Taxi,3,3,1,1,5,2,2,8,1,5,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
404,202,S4,VCAT,5,3,1,1,5,2,2,8,1,5,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
405,203,S6,VCAT,5,3,0,0,3,5,2,5,0,4,0,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
406,203,S8,VCAT,5,3,0,0,3,5,2,5,0,4,0,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
407,204,S2,VCAT,5,1,0,1,2,1,3,4,1,5,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
408,204,S5,VCAT,5,1,0,1,2,1,3,4,1,5,1,1,1,1,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,15000,34000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
409,205,S2,VCAT,5,1,0,1,3,1,3,7,1,5,0,0,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
410,205,S4,Car,2,1,0,1,3,1,3,7,1,5,0,0,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
411,206,S2,Taxi,3,1,0,1,2,9,1,1,0,4,1,1,0,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
412,206,S4,Taxi,3,1,0,1,2,9,1,1,0,4,1,1,0,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
413,207,S2,Car,2,1,1,1,5,2,4,5,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
414,207,S4,Car,2,1,1,1,5,2,4,5,0,5,1,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
415,208,S6,Taxi,3,3,1,1,3,1,4,4,0,3,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
416,208,S6,Taxi,3,3,1,1,3,1,4,4,0,3,1,1,1,0,1,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
417,209,S2,VCAT,5,3,0,0,3,1,4,8,1,1,1,1,0,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
418,209,S5,VCAT,5,3,0,0,3,1,4,8,1,1,1,1,0,1,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,15000,34000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
419,210,S6,Taxi,3,3,0,0,1,6,1,4,0,2,0,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
420,210,S6,Bus,4,3,0,0,1,6,1,4,0,2,0,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
421,211,S1,VCAT,5,3,0,0,2,1,4,4,0,1,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
422,211,S3,Bus,4,3,0,0,2,1,4,4,0,1,0,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
423,212,S1,Car,2,3,1,0,2,1,3,7,0,1,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
424,212,S3,Car,2,3,1,0,2,1,3,7,0,1,0,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
425,213,S6,VCAT,5,2,1,0,3,1,4,8,1,4,1,0,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
426,213,S8,VCAT,5,2,1,0,3,1,4,8,1,4,1,0,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
427,214,S3,Bus,4,3,1,1,4,2,3,8,1,4,1,1,0,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,120,40,5000,10000,0,0,0,0,0,0,1,1
428,214,S4,Bus,4,3,1,1,4,2,3,8,1,4,1,1,0,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
429,215,S3,Bus,4,3,1,1,6,8,2,8,0,2,0,1,0,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,120,40,5000,10000,0,0,0,0,0,0,1,1
