No,ID,Scenario,Mode,Choice,Gender,Age,Marital,Nationality,Career1,Career,Education,VehOwner,VehOwner1,CarOwner,DrLicense,IndMotor,Hmotor,IndCar,Hcar,Hmem,Hinc,Hinc1,AirClass,AccTraveler,Partysize,TripPose1,TripPose,HandBag,CheckBag,TripDuration,TimeTraveled,TripOrigin,Distance,Samemode,TravelCost,InVehTime,Timesaving,NoTransfer, Userfriendly,Reasonable,Punctual,Safety,Comfort, Rapid, Convenience,Accessible,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT,Weacon_MT,Weacon_Car,Weacon_Taxi,Weacon_Bus,Weacon_VCAT,FlightCheck_MT,FlightCheck_Car,FlightCheck_Taxi,FlightCheck_Bus,FlightCheck_VCAT,SP_TripMT,SP_TripCar,SP_TripTaxi,SP_TripBus,SP_TripVCAT,SP_LugMT,SP_LugCar,SP_LugTaxi,SP_LugBus,SP_LugVCAT,SP_AccMT,SP_AccCar,SP_AccTaxi,SP_AccBus,SP_AccVCAT, ITC , PF ,TTC,IVT,AC,WT,STM,NF,DL,WC,FS,TPS,NLG,AT
29,15,S5,Taxi,3,0,2,1,1,0,0,1,1,1,0,1,0,0,1,1,1,6,8,1,4,5,3,4,2,1,5,5,2,15,2,3,1,5,5,5,5,5,5,5,5,5,5,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"66,000",0,125,25,0,0,90,0,10,1,0,0,1,0
30,15,S7,Taxi,3,0,2,1,1,0,0,1,1,1,0,1,0,0,1,1,1,6,8,1,4,5,3,4,2,1,5,5,2,15,2,3,1,5,5,5,5,5,5,5,5,5,5,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"66,000",0,125,25,0,0,90,0,10,0,0,1,1,1
31,16,S2,VCAT,5,1,5,0,1,6,0,2,1,1,0,1,0,0,1,1,2,6,8,1,1,3,3,4,2,1,2,2,2,20,0,4,1,4,4,4,4,5,4,4,5,5,4,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,103,103,103,103,103,23,23,23,23,23,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"29,000",0,103,23,10,20,50,1,0,1,1,0,0,1
32,16,S4,VCAT,5,1,5,0,1,6,0,2,1,1,0,1,0,0,1,1,2,6,8,1,1,3,3,4,2,1,2,2,2,20,0,4,1,4,4,4,4,5,4,4,5,5,4,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,98,98,98,98,98,23,23,23,23,23,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"29,000",0,98,23,15,20,40,1,0,1,1,1,0,0
33,17,S2,VCAT,5,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0,2,6,7,1,4,5,3,4,1,1,4,3,2,10,2,1,1,4,3,4,4,4,4,4,4,4,3,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,103,103,103,103,103,23,23,23,23,23,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"29,000",0,103,23,10,20,50,1,0,1,1,0,0,1
34,17,S4,Bus,4,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0,2,6,7,1,4,5,3,4,1,1,4,3,2,10,2,1,1,4,3,4,4,4,4,4,4,4,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,160,160,160,160,160,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,160,30,10,20,90,11,10,1,0,1,0,0
35,18,S6,Taxi,3,0,3,1,1,1,1,3,0,0,1,1,0,0,0,1,3,1,2,1,1,2,2,2,1,1,4,2,2,5,2,6,1,5,5,5,5,5,5,5,5,5,5,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,155,155,155,155,155,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,155,25,0,0,120,0,10,1,0,0,0,1
36,18,S8,Bus,4,0,3,1,1,1,1,3,0,0,1,1,0,0,0,1,3,1,2,1,1,2,2,2,1,1,4,2,2,5,2,6,1,5,5,5,5,5,5,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,195,30,15,20,120,11,10,0,0,1,0,0
37,19,S1,VCAT,5,1,1,1,0,5,4,0,1,1,1,1,0,0,1,4,5,1,1,1,4,5,3,4,0,3,1,5,1,8,2,6,2,4,2,3,5,5,5,4,3,4,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"29,000",0,83,18,10,15,40,1,0,0,1,0,1,0
38,19,S3,Bus,4,1,1,1,0,5,4,0,1,1,1,1,0,0,1,4,5,1,1,1,4,5,3,4,0,3,1,5,1,8,2,6,2,4,2,3,5,5,5,4,3,4,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,195,30,15,20,120,11,10,0,0,1,1,1
39,20,S6,Bus,4,1,5,0,1,2,2,1,1,1,0,1,1,1,3,3,3,6,8,1,3,3,3,4,2,1,2,3,1,19,2,2,1,4,3,5,3,4,5,4,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,155,155,155,155,155,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,155,30,15,20,90,11,0,1,0,0,0,1
40,20,S8,VCAT,5,1,5,0,1,2,2,1,1,1,0,1,1,1,3,3,3,6,8,1,3,3,3,4,2,1,2,3,1,19,2,2,1,4,3,5,3,4,5,4,5,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
41,21,S2,VCAT,5,0,2,1,1,2,0,1,1,1,1,1,0,0,1,1,5,6,8,1,0,2,3,4,1,1,1,1,2,149,2,6,6,4,5,5,3,5,5,3,5,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,103,103,103,103,103,23,23,23,23,23,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"29,000",0,103,23,10,20,50,1,0,1,1,0,0,1
42,21,S4,Taxi,3,0,2,1,1,2,0,1,1,1,1,1,0,0,1,1,5,6,8,1,0,2,3,4,1,1,1,1,2,149,2,6,6,4,5,5,3,5,5,3,5,5,5,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"66,000",0,125,25,0,0,90,0,10,1,0,1,0,0
43,22,S1,VCAT,5,1,3,0,1,3,3,2,1,1,1,1,1,1,1,1,5,6,7,1,0,2,3,5,1,2,3,2,2,10,2,3,2,5,5,4,4,4,5,3,3,4,4,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"29,000",0,83,18,10,15,40,1,0,0,1,0,1,0
44,22,S3,Taxi,3,1,3,0,1,3,3,2,1,1,1,1,1,1,1,1,5,6,7,1,0,2,3,5,1,2,3,2,2,10,2,3,2,5,5,4,4,4,5,3,3,4,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,115,115,115,115,115,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"66,000",0,115,25,0,0,90,0,0,0,0,1,1,1
45,23,S2,VCAT,5,1,4,0,1,3,3,2,1,1,0,1,1,1,1,1,5,2,3,1,0,2,3,3,1,2,3,2,2,150,2,6,6,5,5,4,4,4,5,3,3,4,4,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,98,98,98,98,98,23,23,23,23,23,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"29,000",0,98,23,15,20,40,1,0,1,1,1,0,0
46,23,S4,Taxi,3,1,4,0,1,3,3,2,1,1,0,1,1,1,1,1,5,2,3,1,0,2,3,3,1,2,3,2,2,150,2,6,6,5,5,4,4,4,5,3,3,4,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,145,25,0,0,120,0,0,1,0,0,0,1
47,24,S2,Taxi,3,0,1,1,0,5,4,0,0,0,0,0,0,1,0,1,4,1,1,1,2,5,2,3,3,1,5,4,1,8,0,6,6,4,3,3,3,5,4,4,3,3,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,145,25,0,0,120,0,0,1,0,0,0,1
48,24,S4,VCAT,5,0,1,1,0,5,4,0,0,0,0,0,0,1,0,1,4,1,1,1,2,5,2,3,3,1,5,4,1,8,0,6,6,4,3,3,3,5,4,4,3,3,4,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,98,98,98,98,98,23,23,23,23,23,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"29,000",0,98,23,15,20,40,1,0,1,1,1,0,0
49,25,S2,Taxi,3,0,3,0,0,1,1,1,1,1,0,0,1,1,0,0,3,4,5,1,4,5,3,4,2,1,2,5,1,8,1,2,5,5,3,5,5,5,5,5,5,3,5,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,145,25,0,0,120,0,0,1,0,0,0,1
50,25,S4,Bus,4,0,3,0,0,1,1,1,1,1,0,0,1,1,0,0,3,4,5,1,4,5,3,4,2,1,2,5,1,8,1,2,5,5,3,5,5,5,5,5,5,3,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,190,190,190,190,190,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,190,30,10,20,120,11,10,1,0,1,0,0
51,26,S2,VCAT,5,0,3,0,0,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,3,1,1,2,1,3,2,3,200,2,4,2,5,5,4,5,4,5,4,4,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,103,103,103,103,103,23,23,23,23,23,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"29,000",0,103,23,10,20,50,1,0,1,1,0,0,1
52,26,S4,Bus,4,0,3,0,0,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,3,1,1,2,1,3,2,3,200,2,4,2,5,5,4,5,4,5,4,4,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,160,160,160,160,160,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,160,30,10,20,90,11,10,1,0,1,0,0
53,27,S2,Bus,4,0,2,0,0,1,1,1,1,1,0,0,1,2,0,1,4,1,2,0,3,3,3,4,1,1,2,1,2,3,0,2,2,5,4,4,4,5,4,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,180,180,180,180,180,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,180,30,10,20,120,11,0,1,0,0,0,1
54,27,S4,Car,2,0,2,0,0,1,1,1,1,1,0,0,1,2,0,1,4,1,2,0,3,3,3,4,1,1,2,1,2,3,0,2,2,5,4,4,4,5,4,5,5,5,5,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"42,000","10,000",145,25,0,0,120,0,0,1,0,1,0,0
55,28,S2,Taxi,3,1,2,1,0,3,3,3,1,1,1,1,1,1,1,1,4,5,6,1,1,3,3,4,0,1,2,3,1,8,0,2,1,3,4,4,5,4,4,4,5,5,5,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,145,25,0,0,120,0,0,1,0,0,0,1
56,28,S4,Car,2,1,2,1,0,3,3,3,1,1,1,1,1,1,1,1,4,5,6,1,1,3,3,4,0,1,2,3,1,8,0,2,1,3,4,4,5,4,4,4,5,5,5,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"42,000","10,000",145,25,0,0,120,0,0,1,0,1,0,0
57,29,S2,Taxi,3,0,2,1,0,5,4,3,1,1,1,1,0,1,1,1,5,4,5,1,1,4,3,4,1,1,2,5,1,5,2,2,1,5,5,4,4,5,5,5,5,5,5,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,145,25,0,0,120,0,0,1,0,0,0,1
58,29,S4,VCAT,5,0,2,1,0,5,4,3,1,1,1,1,0,1,1,1,5,4,5,1,1,4,3,4,1,1,2,5,1,5,2,2,1,5,5,4,4,5,5,5,5,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,98,98,98,98,98,23,23,23,23,23,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"29,000",0,98,23,15,20,40,1,0,1,1,1,0,0
59,30,S2,Bus,4,1,3,0,0,1,1,2,1,1,1,1,1,2,1,2,5,4,5,1,1,5,2,2,1,0,1,3,1,80,2,5,5,5,5,4,3,5,5,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,190,190,190,190,190,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,190,30,10,20,120,11,10,1,0,0,0,1
60,30,S4,Car,2,1,3,0,0,1,1,2,1,1,1,1,1,2,1,2,5,4,5,1,1,5,2,2,1,0,1,3,1,80,2,5,5,5,5,4,3,5,5,5,5,5,5,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"42,000","10,000",145,25,0,0,120,0,0,1,0,1,0,0
61,31,S2,VCAT,5,0,3,1,0,2,0,2,1,1,1,1,1,2,1,2,4,6,8,1,1,4,3,4,1,1,2,5,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,103,103,103,103,103,23,23,23,23,23,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"29,000",0,103,23,10,20,50,1,0,1,1,0,0,1
62,31,S4,VCAT,5,0,3,1,0,2,0,2,1,1,1,1,1,2,1,2,4,6,8,1,1,4,3,4,1,1,2,5,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,98,98,98,98,98,23,23,23,23,23,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"29,000",0,98,23,15,20,40,1,0,1,1,1,0,0
63,32,S2,Car,2,1,3,0,0,1,1,3,1,1,1,1,0,0,1,1,4,3,4,1,0,5,2,2,2,1,1,1,1,90,2,4,5,4,4,4,5,4,4,3,4,4,3,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"42,000","10,000",145,25,0,0,120,0,0,1,0,0,0,1
64,32,S4,Bus,4,1,3,0,0,1,1,3,1,1,1,1,0,0,1,1,4,3,4,1,0,5,2,2,2,1,1,1,1,90,2,4,5,4,4,4,5,4,4,3,4,4,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,160,160,160,160,160,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,160,30,10,20,90,11,10,1,0,1,0,0
65,33,S2,VCAT,5,1,5,0,0,1,1,3,1,1,1,1,1,1,1,2,4,6,7,1,1,3,2,2,1,1,2,5,3,15,2,4,2,4,5,5,5,5,5,5,5,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,103,103,103,103,103,23,23,23,23,23,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"29,000",0,103,23,10,20,50,1,0,1,1,0,0,1
66,33,S4,Car,2,1,5,0,0,1,1,3,1,1,1,1,1,1,1,2,4,6,7,1,1,3,2,2,1,1,2,5,3,15,2,4,2,4,5,5,5,5,5,5,5,5,5,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"42,000","10,000",145,25,0,0,120,0,0,1,0,1,0,0
67,34,S2,VCAT,5,1,5,0,0,2,2,3,1,1,1,1,1,4,1,5,5,6,8,1,1,5,2,2,1,1,1,3,3,15,2,3,2,4,5,5,5,5,5,5,5,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,103,103,103,103,103,23,23,23,23,23,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"29,000",0,103,23,10,20,50,1,0,1,1,0,0,1
68,34,S4,Bus,4,1,5,0,0,2,2,3,1,1,1,1,1,4,1,5,5,6,8,1,1,5,2,2,1,1,1,3,3,15,2,3,2,4,5,5,5,5,5,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,190,190,190,190,190,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,190,30,10,20,120,11,10,1,0,1,0,0
69,35,S2,Car,2,0,2,0,0,3,3,2,1,1,1,1,0,0,1,1,5,6,8,1,3,4,3,4,2,2,2,5,2,10,1,4,2,2,2,3,4,5,5,5,5,5,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"42,000","10,000",145,25,0,0,120,0,0,1,0,0,0,1
70,35,S4,Taxi,3,0,2,0,0,3,3,2,1,1,1,1,0,0,1,1,5,6,8,1,3,4,3,4,2,2,2,5,2,10,1,4,2,2,2,3,4,5,5,5,5,5,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"66,000",0,145,25,0,0,120,0,0,1,0,1,0,0
71,36,S2,VCAT,5,0,2,1,0,5,4,2,1,1,1,1,1,1,1,1,4,3,4,1,1,3,3,4,1,2,2,2,1,30,2,1,2,4,4,5,5,5,5,4,5,5,5,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,103,103,103,103,103,23,23,23,23,23,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"29,000",0,103,23,10,20,50,1,0,1,1,0,0,1
72,36,S4,Car,2,0,2,1,0,5,4,2,1,1,1,1,1,1,1,1,4,3,4,1,1,3,3,4,1,2,2,2,1,30,2,1,2,4,4,5,5,5,5,4,5,5,5,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"42,000","10,000",145,25,0,0,120,0,0,1,0,1,0,0
